step_time,step_stopped,step_wait_time,accumulated_wait_time
12333.0,7,52.0,177974.0
12334.0,4,49.0,178023.0
12335.0,3,46.0,178069.0
12336.0,8,51.0,178120.0
12337.0,7,53.0,178173.0
12338.0,2,49.0,178222.0
12339.0,4,51.0,178273.0
12340.0,4,50.0,178323.0
12341.0,7,52.0,178375.0
12342.0,4,50.0,178425.0
12343.0,5,51.0,178476.0
12344.0,3,51.0,178527.0
12345.0,2,51.0,178578.0
12346.0,5,54.0,178632.0
12347.0,3,54.0,178686.0
12348.0,2,55.0,178741.0
12349.0,6,61.0,178802.0
12350.0,0,60.0,178862.0
12351.0,2,60.0,178922.0
12352.0,1,58.0,178980.0
12353.0,5,62.0,179042.0
12354.0,2,62.0,179104.0
12355.0,2,64.0,179168.0
12356.0,4,68.0,179236.0
12357.0,4,71.0,179307.0
12358.0,0,71.0,179378.0
12359.0,3,74.0,179452.0
12360.0,2,75.0,179527.0
12361.0,2,77.0,179604.0
12362.0,4,80.0,179684.0
12363.0,0,78.0,179762.0
12364.0,4,82.0,179844.0
12365.0,3,83.0,179927.0
12366.0,3,84.0,180011.0
12367.0,2,86.0,180097.0
12368.0,2,88.0,180185.0
12369.0,4,92.0,180277.0
12370.0,1,93.0,180370.0
12371.0,5,98.0,180468.0
12372.0,2,99.0,180567.0
12373.0,1,99.0,180666.0
12374.0,1,99.0,180765.0
12375.0,5,104.0,180869.0
12376.0,3,106.0,180975.0
12377.0,1,107.0,181082.0
12378.0,4,110.0,181192.0
12379.0,1,109.0,181301.0
12380.0,2,110.0,181411.0
12381.0,1,111.0,181522.0
12382.0,2,112.0,181634.0
12383.0,3,113.0,181747.0
12384.0,2,114.0,181861.0
12385.0,4,116.0,181977.0
12386.0,1,116.0,182093.0
12387.0,1,116.0,182209.0
12388.0,3,119.0,182328.0
12389.0,1,119.0,182447.0
12390.0,2,120.0,182567.0
12391.0,4,115.0,182682.0
12392.0,3,108.0,182790.0
12393.0,3,105.0,182895.0
12394.0,2,99.0,182994.0
12395.0,5,97.0,183091.0
12396.0,1,92.0,183183.0
12397.0,2,89.0,183272.0
12398.0,2,83.0,183355.0
12399.0,4,79.0,183434.0
12400.0,5,75.0,183509.0
12401.0,6,74.0,183583.0
12402.0,3,70.0,183653.0
12403.0,1,66.0,183719.0
12404.0,5,68.0,183787.0
12405.0,6,72.0,183859.0
12406.0,1,67.0,183926.0
12407.0,3,68.0,183994.0
12408.0,2,67.0,184061.0
12409.0,5,68.0,184129.0
12410.0,1,65.0,184194.0
12411.0,3,67.0,184261.0
12412.0,1,65.0,184326.0
12413.0,3,66.0,184392.0
12414.0,5,68.0,184460.0
12415.0,2,66.0,184526.0
12416.0,2,64.0,184590.0
12417.0,4,67.0,184657.0
12418.0,3,67.0,184724.0
12419.0,3,67.0,184791.0
12420.0,2,66.0,184857.0
12421.0,4,68.0,184925.0
12422.0,2,69.0,184994.0
12423.0,3,70.0,185064.0
12424.0,2,65.0,185129.0
12425.0,3,60.0,185189.0
12426.0,2,54.0,185243.0
12427.0,2,51.0,185294.0
12428.0,4,52.0,185346.0
12429.0,3,52.0,185398.0
12430.0,3,53.0,185451.0
12431.0,2,51.0,185502.0
12432.0,2,51.0,185553.0
12433.0,6,52.0,185605.0
12434.0,2,52.0,185657.0
12435.0,3,53.0,185710.0
12436.0,4,52.0,185762.0
12437.0,5,56.0,185818.0
12438.0,2,54.0,185872.0
12439.0,6,56.0,185928.0
12440.0,4,58.0,185986.0
12441.0,1,53.0,186039.0
12442.0,7,57.0,186096.0
12443.0,2,54.0,186150.0
12444.0,1,51.0,186201.0
12445.0,4,53.0,186254.0
12446.0,2,51.0,186305.0
12447.0,2,52.0,186357.0
12448.0,1,51.0,186408.0
12449.0,3,51.0,186459.0
12450.0,2,51.0,186510.0
12451.0,2,52.0,186562.0
12452.0,3,54.0,186616.0
12453.0,2,54.0,186670.0
12454.0,2,54.0,186724.0
12455.0,3,56.0,186780.0
12456.0,1,56.0,186836.0
12457.0,2,57.0,186893.0
12458.0,1,56.0,186949.0
12459.0,0,56.0,187005.0
12460.0,2,58.0,187063.0
12461.0,2,60.0,187123.0
12462.0,0,59.0,187182.0
12463.0,0,58.0,187240.0
12464.0,1,59.0,187299.0
12465.0,1,60.0,187359.0
12466.0,1,58.0,187417.0
12467.0,2,58.0,187475.0
12468.0,1,55.0,187530.0
12469.0,0,53.0,187583.0
12470.0,1,53.0,187636.0
12471.0,1,52.0,187688.0
12472.0,0,52.0,187740.0
12473.0,0,52.0,187792.0
12474.0,0,52.0,187844.0
12475.0,1,53.0,187897.0
12476.0,0,52.0,187949.0
12477.0,2,53.0,188002.0
12478.0,2,55.0,188057.0
12479.0,0,53.0,188110.0
12480.0,1,53.0,188163.0
12481.0,0,53.0,188216.0
12482.0,3,55.0,188271.0
12483.0,1,53.0,188324.0
12484.0,1,51.0,188375.0
12485.0,0,50.0,188425.0
12486.0,1,51.0,188476.0
12487.0,1,51.0,188527.0
12488.0,0,51.0,188578.0
12489.0,3,53.0,188631.0
12490.0,3,56.0,188687.0
12491.0,2,57.0,188744.0
12492.0,3,58.0,188802.0
12493.0,4,60.0,188862.0
12494.0,5,65.0,188927.0
12495.0,2,66.0,188993.0
12496.0,2,68.0,189061.0
12497.0,0,68.0,189129.0
12498.0,2,70.0,189199.0
12499.0,2,70.0,189269.0
12500.0,3,71.0,189340.0
12501.0,3,72.0,189412.0
12502.0,2,71.0,189483.0
12503.0,2,71.0,189554.0
12504.0,3,69.0,189623.0
12505.0,4,68.0,189691.0
12506.0,4,68.0,189759.0
12507.0,3,69.0,189828.0
12508.0,0,65.0,189893.0
12509.0,2,66.0,189959.0
12510.0,2,62.0,190021.0
12511.0,3,61.0,190082.0
12512.0,4,59.0,190141.0
12513.0,8,62.0,190203.0
12514.0,0,53.0,190256.0
12515.0,3,51.0,190307.0
12516.0,8,55.0,190362.0
12517.0,5,57.0,190419.0
12518.0,5,56.0,190475.0
12519.0,6,57.0,190532.0
12520.0,4,52.0,190584.0
12521.0,8,54.0,190638.0
12522.0,6,55.0,190693.0
12523.0,9,58.0,190751.0
12524.0,4,54.0,190805.0
12525.0,5,56.0,190861.0
12526.0,4,55.0,190916.0
12527.0,4,59.0,190975.0
12528.0,3,60.0,191035.0
12529.0,3,62.0,191097.0
12530.0,3,61.0,191158.0
12531.0,5,62.0,191220.0
12532.0,2,60.0,191280.0
12533.0,3,61.0,191341.0
12534.0,3,64.0,191405.0
12535.0,1,63.0,191468.0
12536.0,2,64.0,191532.0
12537.0,2,66.0,191598.0
12538.0,1,66.0,191664.0
12539.0,2,68.0,191732.0
12540.0,6,74.0,191806.0
12541.0,7,79.0,191885.0
12542.0,3,79.0,191964.0
12543.0,2,79.0,192043.0
12544.0,4,82.0,192125.0
12545.0,3,85.0,192210.0
12546.0,1,86.0,192296.0
12547.0,0,86.0,192382.0
12548.0,2,88.0,192470.0
12549.0,4,91.0,192561.0
12550.0,6,97.0,192658.0
12551.0,1,97.0,192755.0
12552.0,2,98.0,192853.0
12553.0,3,100.0,192953.0
12554.0,2,102.0,193055.0
12555.0,2,102.0,193157.0
12556.0,3,104.0,193261.0
12557.0,3,105.0,193366.0
12558.0,1,104.0,193470.0
12559.0,3,105.0,193575.0
12560.0,2,106.0,193681.0
12561.0,1,107.0,193788.0
12562.0,2,109.0,193897.0
12563.0,2,111.0,194008.0
12564.0,2,112.0,194120.0
12565.0,1,112.0,194232.0
12566.0,1,112.0,194344.0
12567.0,3,115.0,194459.0
12568.0,2,116.0,194575.0
12569.0,1,116.0,194691.0
12570.0,3,119.0,194810.0
12571.0,1,113.0,194923.0
12572.0,1,105.0,195028.0
12573.0,2,99.0,195127.0
12574.0,5,99.0,195226.0
12575.0,3,96.0,195322.0
12576.0,2,93.0,195415.0
12577.0,4,94.0,195509.0
12578.0,3,91.0,195600.0
12579.0,1,84.0,195684.0
12580.0,2,80.0,195764.0
12581.0,3,77.0,195841.0
12582.0,3,74.0,195915.0
12583.0,5,72.0,195987.0
12584.0,3,68.0,196055.0
12585.0,5,70.0,196125.0
12586.0,0,66.0,196191.0
12587.0,3,67.0,196258.0
12588.0,4,65.0,196323.0
12589.0,4,64.0,196387.0
12590.0,1,63.0,196450.0
12591.0,1,61.0,196511.0
12592.0,3,63.0,196574.0
12593.0,0,62.0,196636.0
12594.0,1,61.0,196697.0
12595.0,1,61.0,196758.0
12596.0,2,62.0,196820.0
12597.0,0,61.0,196881.0
12598.0,3,64.0,196945.0
12599.0,2,65.0,197010.0
12600.0,3,68.0,197078.0
12601.0,0,66.0,197144.0
12602.0,3,69.0,197213.0
12603.0,1,68.0,197281.0
12604.0,3,66.0,197347.0
12605.0,2,63.0,197410.0
12606.0,2,58.0,197468.0
12607.0,4,56.0,197524.0
12608.0,4,53.0,197577.0
12609.0,3,53.0,197630.0
12610.0,3,53.0,197683.0
12611.0,2,54.0,197737.0
12612.0,1,51.0,197788.0
12613.0,2,50.0,197838.0
12614.0,2,50.0,197888.0
12615.0,7,54.0,197942.0
12616.0,4,52.0,197994.0
12617.0,6,53.0,198047.0
12618.0,3,54.0,198101.0
12619.0,4,55.0,198156.0
12620.0,3,54.0,198210.0
12621.0,5,56.0,198266.0
12622.0,2,54.0,198320.0
12623.0,5,53.0,198373.0
12624.0,5,52.0,198425.0
12625.0,3,48.0,198473.0
12626.0,3,49.0,198522.0
12627.0,4,50.0,198572.0
12628.0,4,52.0,198624.0
12629.0,2,50.0,198674.0
12630.0,4,50.0,198724.0
12631.0,3,50.0,198774.0
12632.0,3,50.0,198824.0
12633.0,0,50.0,198874.0
12634.0,2,51.0,198925.0
12635.0,2,51.0,198976.0
12636.0,1,52.0,199028.0
12637.0,2,54.0,199082.0
12638.0,4,58.0,199140.0
12639.0,0,57.0,199197.0
12640.0,1,57.0,199254.0
12641.0,2,58.0,199312.0
12642.0,1,58.0,199370.0
12643.0,1,59.0,199429.0
12644.0,1,60.0,199489.0
12645.0,1,60.0,199549.0
12646.0,2,58.0,199607.0
12647.0,2,58.0,199665.0
12648.0,1,56.0,199721.0
12649.0,0,54.0,199775.0
12650.0,3,55.0,199830.0
12651.0,2,56.0,199886.0
12652.0,1,55.0,199941.0
12653.0,0,55.0,199996.0
12654.0,1,56.0,200052.0
12655.0,0,55.0,200107.0
12656.0,1,56.0,200163.0
12657.0,0,55.0,200218.0
12658.0,2,56.0,200274.0
12659.0,0,55.0,200329.0
12660.0,0,54.0,200383.0
12661.0,3,55.0,200438.0
12662.0,1,55.0,200493.0
12663.0,1,56.0,200549.0
12664.0,0,56.0,200605.0
12665.0,0,56.0,200661.0
12666.0,0,56.0,200717.0
12667.0,1,57.0,200774.0
12668.0,0,57.0,200831.0
12669.0,1,58.0,200889.0
12670.0,2,60.0,200949.0
12671.0,3,62.0,201011.0
12672.0,2,63.0,201074.0
12673.0,2,63.0,201137.0
12674.0,2,64.0,201201.0
12675.0,4,65.0,201266.0
12676.0,6,71.0,201337.0
12677.0,1,71.0,201408.0
12678.0,1,72.0,201480.0
12679.0,2,72.0,201552.0
12680.0,1,71.0,201623.0
12681.0,1,70.0,201693.0
12682.0,0,69.0,201762.0
12683.0,0,68.0,201830.0
12684.0,0,67.0,201897.0
12685.0,1,67.0,201964.0
12686.0,2,67.0,202031.0
12687.0,4,67.0,202098.0
12688.0,4,68.0,202166.0
12689.0,2,67.0,202233.0
12690.0,1,61.0,202294.0
12691.0,5,61.0,202355.0
12692.0,5,60.0,202415.0
12693.0,4,57.0,202472.0
12694.0,5,53.0,202525.0
12695.0,4,52.0,202577.0
12696.0,0,48.0,202625.0
12697.0,4,46.0,202671.0
12698.0,3,43.0,202714.0
12699.0,4,42.0,202756.0
12700.0,5,43.0,202799.0
12701.0,3,40.0,202839.0
12702.0,5,42.0,202881.0
12703.0,3,42.0,202923.0
12704.0,7,47.0,202970.0
12705.0,3,46.0,203016.0
12706.0,4,49.0,203065.0
12707.0,1,49.0,203114.0
12708.0,1,49.0,203163.0
12709.0,1,50.0,203213.0
12710.0,1,50.0,203263.0
12711.0,3,49.0,203312.0
12712.0,1,47.0,203359.0
12713.0,2,48.0,203407.0
12714.0,0,48.0,203455.0
12715.0,4,52.0,203507.0
12716.0,4,56.0,203563.0
12717.0,3,56.0,203619.0
12718.0,4,58.0,203677.0
12719.0,4,61.0,203738.0
12720.0,5,66.0,203804.0
12721.0,1,65.0,203869.0
12722.0,4,69.0,203938.0
12723.0,3,69.0,204007.0
12724.0,2,69.0,204076.0
12725.0,7,75.0,204151.0
12726.0,2,76.0,204227.0
12727.0,2,78.0,204305.0
12728.0,2,79.0,204384.0
12729.0,4,82.0,204466.0
12730.0,1,81.0,204547.0
12731.0,2,83.0,204630.0
12732.0,6,89.0,204719.0
12733.0,1,90.0,204809.0
12734.0,1,90.0,204899.0
12735.0,3,91.0,204990.0
12736.0,5,95.0,205085.0
12737.0,2,96.0,205181.0
12738.0,1,96.0,205277.0
12739.0,3,99.0,205376.0
12740.0,4,103.0,205479.0
12741.0,2,104.0,205583.0
12742.0,2,104.0,205687.0
12743.0,2,103.0,205790.0
12744.0,3,104.0,205894.0
12745.0,1,103.0,205997.0
12746.0,1,104.0,206101.0
12747.0,3,105.0,206206.0
12748.0,3,107.0,206313.0
12749.0,4,109.0,206422.0
12750.0,2,109.0,206531.0
12751.0,6,105.0,206636.0
12752.0,1,97.0,206733.0
12753.0,2,93.0,206826.0
12754.0,4,90.0,206916.0
12755.0,4,89.0,207005.0
12756.0,2,84.0,207089.0
12757.0,2,76.0,207165.0
12758.0,3,76.0,207241.0
12759.0,2,72.0,207313.0
12760.0,2,68.0,207381.0
12761.0,0,65.0,207446.0
12762.0,4,66.0,207512.0
12763.0,5,67.0,207579.0
12764.0,2,64.0,207643.0
12765.0,0,61.0,207704.0
12766.0,3,64.0,207768.0
12767.0,1,62.0,207830.0
12768.0,3,62.0,207892.0
12769.0,2,60.0,207952.0
12770.0,4,59.0,208011.0
12771.0,5,60.0,208071.0
12772.0,4,60.0,208131.0
12773.0,1,58.0,208189.0
12774.0,2,57.0,208246.0
12775.0,1,56.0,208302.0
12776.0,3,58.0,208360.0
12777.0,1,58.0,208418.0
12778.0,3,60.0,208478.0
12779.0,2,62.0,208540.0
12780.0,3,63.0,208603.0
12781.0,2,63.0,208666.0
12782.0,2,65.0,208731.0
12783.0,4,68.0,208799.0
12784.0,3,62.0,208861.0
12785.0,3,58.0,208919.0
12786.0,2,52.0,208971.0
12787.0,1,48.0,209019.0
12788.0,5,50.0,209069.0
12789.0,4,50.0,209119.0
12790.0,4,49.0,209168.0
12791.0,2,49.0,209217.0
12792.0,2,48.0,209265.0
12793.0,3,47.0,209312.0
12794.0,2,44.0,209356.0
12795.0,4,43.0,209399.0
12796.0,4,44.0,209443.0
12797.0,1,40.0,209483.0
12798.0,4,40.0,209523.0
12799.0,4,40.0,209563.0
12800.0,4,40.0,209603.0
12801.0,6,43.0,209646.0
12802.0,4,40.0,209686.0
12803.0,3,42.0,209728.0
12804.0,6,45.0,209773.0
12805.0,0,43.0,209816.0
12806.0,4,46.0,209862.0
12807.0,2,47.0,209909.0
12808.0,4,50.0,209959.0
12809.0,1,49.0,210008.0
12810.0,3,52.0,210060.0
12811.0,1,50.0,210110.0
12812.0,2,52.0,210162.0
12813.0,2,53.0,210215.0
12814.0,1,50.0,210265.0
12815.0,2,51.0,210316.0
12816.0,2,52.0,210368.0
12817.0,2,54.0,210422.0
12818.0,2,55.0,210477.0
12819.0,1,56.0,210533.0
12820.0,0,56.0,210589.0
12821.0,0,56.0,210645.0
12822.0,0,56.0,210701.0
12823.0,1,57.0,210758.0
12824.0,1,58.0,210816.0
12825.0,0,57.0,210873.0
12826.0,1,55.0,210928.0
12827.0,2,55.0,210983.0
12828.0,2,53.0,211036.0
12829.0,2,52.0,211088.0
12830.0,0,51.0,211139.0
12831.0,1,52.0,211191.0
12832.0,0,49.0,211240.0
12833.0,1,50.0,211290.0
12834.0,0,48.0,211338.0
12835.0,1,49.0,211387.0
12836.0,0,48.0,211435.0
12837.0,2,49.0,211484.0
12838.0,1,49.0,211533.0
12839.0,1,50.0,211583.0
12840.0,0,49.0,211632.0
12841.0,0,48.0,211680.0
12842.0,1,48.0,211728.0
12843.0,1,49.0,211777.0
12844.0,0,48.0,211825.0
12845.0,1,49.0,211874.0
12846.0,0,49.0,211923.0
12847.0,2,51.0,211974.0
12848.0,0,51.0,212025.0
12849.0,2,53.0,212078.0
12850.0,2,55.0,212133.0
12851.0,2,57.0,212190.0
12852.0,1,58.0,212248.0
12853.0,1,58.0,212306.0
12854.0,2,60.0,212366.0
12855.0,3,62.0,212428.0
12856.0,2,62.0,212490.0
12857.0,3,64.0,212554.0
12858.0,6,70.0,212624.0
12859.0,3,70.0,212694.0
12860.0,1,67.0,212761.0
12861.0,5,69.0,212830.0
12862.0,4,70.0,212900.0
12863.0,1,68.0,212968.0
12864.0,2,67.0,213035.0
12865.0,3,69.0,213104.0
12866.0,1,66.0,213170.0
12867.0,2,65.0,213235.0
12868.0,2,66.0,213301.0
12869.0,3,65.0,213366.0
12870.0,5,64.0,213430.0
12871.0,4,60.0,213490.0
12872.0,4,59.0,213549.0
12873.0,3,57.0,213606.0
12874.0,3,57.0,213663.0
12875.0,4,57.0,213720.0
12876.0,0,51.0,213771.0
12877.0,4,52.0,213823.0
12878.0,3,52.0,213875.0
12879.0,2,51.0,213926.0
12880.0,1,49.0,213975.0
12881.0,2,49.0,214024.0
12882.0,8,54.0,214078.0
12883.0,3,51.0,214129.0
12884.0,5,51.0,214180.0
12885.0,4,51.0,214231.0
12886.0,2,49.0,214280.0
12887.0,6,54.0,214334.0
12888.0,2,55.0,214389.0
12889.0,5,58.0,214447.0
12890.0,2,59.0,214506.0
12891.0,2,57.0,214563.0
12892.0,3,57.0,214620.0
12893.0,5,62.0,214682.0
12894.0,2,62.0,214744.0
12895.0,3,65.0,214809.0
12896.0,1,65.0,214874.0
12897.0,2,67.0,214941.0
12898.0,1,67.0,215008.0
12899.0,1,66.0,215074.0
12900.0,4,68.0,215142.0
12901.0,5,71.0,215213.0
12902.0,3,72.0,215285.0
12903.0,1,72.0,215357.0
12904.0,4,75.0,215432.0
12905.0,1,75.0,215507.0
12906.0,3,77.0,215584.0
12907.0,4,79.0,215663.0
12908.0,4,83.0,215746.0
12909.0,3,84.0,215830.0
12910.0,4,86.0,215916.0
12911.0,2,86.0,216002.0
12912.0,5,91.0,216093.0
12913.0,0,89.0,216182.0
12914.0,3,92.0,216274.0
12915.0,1,91.0,216365.0
12916.0,4,95.0,216460.0
12917.0,2,95.0,216555.0
12918.0,3,96.0,216651.0
12919.0,2,96.0,216747.0
12920.0,4,98.0,216845.0
12921.0,2,98.0,216943.0
12922.0,1,97.0,217040.0
12923.0,4,99.0,217139.0
12924.0,4,103.0,217242.0
12925.0,2,103.0,217345.0
12926.0,5,108.0,217453.0
12927.0,0,107.0,217560.0
12928.0,1,105.0,217665.0
12929.0,2,107.0,217772.0
12930.0,2,108.0,217880.0
12931.0,2,102.0,217982.0
12932.0,3,95.0,218077.0
12933.0,4,92.0,218169.0
12934.0,2,86.0,218255.0
12935.0,5,86.0,218341.0
12936.0,3,76.0,218417.0
12937.0,4,73.0,218490.0
12938.0,3,74.0,218564.0
12939.0,2,68.0,218632.0
12940.0,2,65.0,218697.0
12941.0,5,63.0,218760.0
12942.0,3,60.0,218820.0
12943.0,5,61.0,218881.0
12944.0,4,59.0,218940.0
12945.0,3,57.0,218997.0
12946.0,3,59.0,219056.0
12947.0,3,57.0,219113.0
12948.0,2,56.0,219169.0
12949.0,1,54.0,219223.0
12950.0,2,53.0,219276.0
12951.0,2,53.0,219329.0
12952.0,1,52.0,219381.0
12953.0,2,53.0,219434.0
12954.0,0,53.0,219487.0
12955.0,0,53.0,219540.0
12956.0,6,59.0,219599.0
12957.0,0,56.0,219655.0
12958.0,1,56.0,219711.0
12959.0,3,59.0,219770.0
12960.0,3,62.0,219832.0
12961.0,2,63.0,219895.0
12962.0,2,64.0,219959.0
12963.0,1,65.0,220024.0
12964.0,2,61.0,220085.0
12965.0,0,56.0,220141.0
12966.0,3,54.0,220195.0
12967.0,4,52.0,220247.0
12968.0,3,52.0,220299.0
12969.0,2,51.0,220350.0
12970.0,5,53.0,220403.0
12971.0,5,56.0,220459.0
12972.0,2,51.0,220510.0
12973.0,3,50.0,220560.0
12974.0,5,51.0,220611.0
12975.0,4,53.0,220664.0
12976.0,4,52.0,220716.0
12977.0,3,51.0,220767.0
12978.0,5,52.0,220819.0
12979.0,3,52.0,220871.0
12980.0,2,51.0,220922.0
12981.0,4,53.0,220975.0
12982.0,4,52.0,221027.0
12983.0,5,51.0,221078.0
12984.0,4,51.0,221129.0
12985.0,4,53.0,221182.0
12986.0,3,51.0,221233.0
12987.0,3,52.0,221285.0
12988.0,2,51.0,221336.0
12989.0,2,50.0,221386.0
12990.0,4,52.0,221438.0
12991.0,2,50.0,221488.0
12992.0,1,49.0,221537.0
12993.0,5,54.0,221591.0
12994.0,0,50.0,221641.0
12995.0,3,53.0,221694.0
12996.0,4,55.0,221749.0
12997.0,1,56.0,221805.0
12998.0,0,56.0,221861.0
12999.0,0,56.0,221917.0
13000.0,1,57.0,221974.0
13001.0,1,58.0,222032.0
13002.0,1,59.0,222091.0
13003.0,0,59.0,222150.0
13004.0,0,58.0,222208.0
13005.0,1,58.0,222266.0
13006.0,0,55.0,222321.0
13007.0,1,52.0,222373.0
13008.0,1,52.0,222425.0
13009.0,1,50.0,222475.0
13010.0,2,50.0,222525.0
13011.0,2,49.0,222574.0
13012.0,0,48.0,222622.0
13013.0,0,48.0,222670.0
13014.0,2,50.0,222720.0
13015.0,0,50.0,222770.0
13016.0,1,51.0,222821.0
13017.0,1,51.0,222872.0
13018.0,0,49.0,222921.0
13019.0,0,48.0,222969.0
13020.0,1,47.0,223016.0
13021.0,1,48.0,223064.0
13022.0,1,47.0,223111.0
13023.0,0,44.0,223155.0
13024.0,2,44.0,223199.0
13025.0,1,44.0,223243.0
13026.0,2,46.0,223289.0
13027.0,2,47.0,223336.0
13028.0,1,45.0,223381.0
13029.0,3,47.0,223428.0
13030.0,2,48.0,223476.0
13031.0,2,49.0,223525.0
13032.0,1,48.0,223573.0
13033.0,3,49.0,223622.0
13034.0,5,52.0,223674.0
13035.0,5,55.0,223729.0
13036.0,4,58.0,223787.0
13037.0,3,58.0,223845.0
13038.0,3,59.0,223904.0
13039.0,4,60.0,223964.0
13040.0,6,61.0,224025.0
13041.0,1,59.0,224084.0
13042.0,5,60.0,224144.0
13043.0,3,60.0,224204.0
13044.0,0,58.0,224262.0
13045.0,0,56.0,224318.0
13046.0,1,57.0,224375.0
13047.0,3,59.0,224434.0
13048.0,2,57.0,224491.0
13049.0,3,57.0,224548.0
13050.0,4,54.0,224602.0
13051.0,4,53.0,224655.0
13052.0,4,51.0,224706.0
13053.0,4,48.0,224754.0
13054.0,5,46.0,224800.0
13055.0,2,45.0,224845.0
13056.0,4,44.0,224889.0
13057.0,3,43.0,224932.0
13058.0,4,42.0,224974.0
13059.0,0,38.0,225012.0
13060.0,5,41.0,225053.0
13061.0,4,41.0,225094.0
13062.0,5,44.0,225138.0
13063.0,2,43.0,225181.0
13064.0,3,44.0,225225.0
13065.0,5,48.0,225273.0
13066.0,3,49.0,225322.0
13067.0,3,52.0,225374.0
13068.0,1,52.0,225426.0
13069.0,1,52.0,225478.0
13070.0,2,54.0,225532.0
13071.0,4,55.0,225587.0
13072.0,3,56.0,225643.0
13073.0,3,58.0,225701.0
13074.0,4,61.0,225762.0
13075.0,2,60.0,225822.0
13076.0,3,62.0,225884.0
13077.0,0,61.0,225945.0
13078.0,4,65.0,226010.0
13079.0,2,64.0,226074.0
13080.0,1,65.0,226139.0
13081.0,4,69.0,226208.0
13082.0,2,71.0,226279.0
13083.0,4,74.0,226353.0
13084.0,1,74.0,226427.0
13085.0,1,75.0,226502.0
13086.0,3,78.0,226580.0
13087.0,3,78.0,226658.0
13088.0,4,82.0,226740.0
13089.0,2,84.0,226824.0
13090.0,3,87.0,226911.0
13091.0,0,85.0,226996.0
13092.0,3,88.0,227084.0
13093.0,3,91.0,227175.0
13094.0,0,91.0,227266.0
13095.0,2,93.0,227359.0
13096.0,2,93.0,227452.0
13097.0,2,95.0,227547.0
13098.0,2,96.0,227643.0
13099.0,2,96.0,227739.0
13100.0,7,103.0,227842.0
13101.0,1,104.0,227946.0
13102.0,4,108.0,228054.0
13103.0,0,106.0,228160.0
13104.0,2,108.0,228268.0
13105.0,4,112.0,228380.0
13106.0,3,112.0,228492.0
13107.0,3,114.0,228606.0
13108.0,1,114.0,228720.0
13109.0,1,113.0,228833.0
13110.0,1,113.0,228946.0
13111.0,5,109.0,229055.0
13112.0,2,102.0,229157.0
13113.0,4,96.0,229253.0
13114.0,1,89.0,229342.0
13115.0,5,90.0,229432.0
13116.0,2,84.0,229516.0
13117.0,2,80.0,229596.0
13118.0,1,76.0,229672.0
13119.0,6,77.0,229749.0
13120.0,3,71.0,229820.0
13121.0,4,68.0,229888.0
13122.0,3,65.0,229953.0
13123.0,6,65.0,230018.0
13124.0,4,64.0,230082.0
13125.0,5,64.0,230146.0
13126.0,4,61.0,230207.0
13127.0,4,61.0,230268.0
13128.0,3,62.0,230330.0
13129.0,3,62.0,230392.0
13130.0,1,60.0,230452.0
13131.0,5,63.0,230515.0
13132.0,3,64.0,230579.0
13133.0,3,64.0,230643.0
13134.0,2,65.0,230708.0
13135.0,0,63.0,230771.0
13136.0,3,65.0,230836.0
13137.0,2,66.0,230902.0
13138.0,1,66.0,230968.0
13139.0,4,70.0,231038.0
13140.0,4,71.0,231109.0
13141.0,2,70.0,231179.0
13142.0,2,70.0,231249.0
13143.0,2,72.0,231321.0
13144.0,4,66.0,231387.0
13145.0,1,59.0,231446.0
13146.0,2,56.0,231502.0
13147.0,2,52.0,231554.0
13148.0,7,57.0,231611.0
13149.0,5,54.0,231665.0
13150.0,5,54.0,231719.0
13151.0,2,49.0,231768.0
13152.0,5,46.0,231814.0
13153.0,4,44.0,231858.0
13154.0,3,44.0,231902.0
13155.0,1,41.0,231943.0
13156.0,6,44.0,231987.0
13157.0,5,44.0,232031.0
13158.0,5,43.0,232074.0
13159.0,3,41.0,232115.0
13160.0,3,41.0,232156.0
13161.0,7,45.0,232201.0
13162.0,2,42.0,232243.0
13163.0,2,40.0,232283.0
13164.0,3,39.0,232322.0
13165.0,4,40.0,232362.0
13166.0,5,42.0,232404.0
13167.0,3,43.0,232447.0
13168.0,3,43.0,232490.0
13169.0,0,40.0,232530.0
13170.0,5,45.0,232575.0
13171.0,1,43.0,232618.0
13172.0,1,43.0,232661.0
13173.0,5,48.0,232709.0
13174.0,2,50.0,232759.0
13175.0,0,49.0,232808.0
13176.0,0,49.0,232857.0
13177.0,2,51.0,232908.0
13178.0,2,53.0,232961.0
13179.0,0,53.0,233014.0
13180.0,1,54.0,233068.0
13181.0,0,54.0,233122.0
13182.0,0,54.0,233176.0
13183.0,0,54.0,233230.0
13184.0,3,57.0,233287.0
13185.0,0,56.0,233343.0
13186.0,3,56.0,233399.0
13187.0,1,53.0,233452.0
13188.0,1,52.0,233504.0
13189.0,0,50.0,233554.0
13190.0,0,49.0,233603.0
13191.0,2,50.0,233653.0
13192.0,1,49.0,233702.0
13193.0,0,49.0,233751.0
13194.0,2,51.0,233802.0
13195.0,1,52.0,233854.0
13196.0,2,54.0,233908.0
13197.0,1,53.0,233961.0
13198.0,0,52.0,234013.0
13199.0,1,52.0,234065.0
13200.0,1,52.0,234117.0
13201.0,0,52.0,234169.0
13202.0,1,53.0,234222.0
13203.0,1,54.0,234276.0
13204.0,0,54.0,234330.0
13205.0,2,56.0,234386.0
