step_time,from,to,elapsed_time
1604.0,gneE1_0,gneE11_0,142.0
1604.0,gneE1_0,gneE11_0,145.0
1604.0,gneE1_0,gneE11_0,139.0
1604.0,gneE1_0,gneE11_0,142.0
1604.0,gneE1_0,gneE11_0,145.0
1604.0,gneE1_0,gneE11_0,139.0
1604.0,gneE1_0,gneE11_0,142.0
1604.0,gneE1_0,gneE11_0,145.0
1604.0,-gneE9_0,gneE3_0,77.0
1604.0,-gneE9_0,gneE3_0,77.0
1604.0,-gneE9_0,gneE3_0,77.0
1605.0,gneE1_0,gneE11_0,137.0
1605.0,gneE1_0,gneE11_0,140.0
1605.0,gneE1_0,gneE11_0,143.0
1605.0,gneE1_0,gneE11_0,146.0
1605.0,gneE1_0,gneE11_0,137.0
1605.0,gneE1_0,gneE11_0,140.0
1605.0,gneE1_0,gneE11_0,143.0
1605.0,gneE1_0,gneE11_0,146.0
1605.0,gneE1_0,gneE11_0,137.0
1605.0,gneE1_0,gneE11_0,140.0
1605.0,gneE1_0,gneE11_0,143.0
1605.0,gneE1_0,gneE11_0,146.0
1605.0,gneE1_0,gneE11_0,137.0
1605.0,gneE1_0,gneE11_0,140.0
1605.0,gneE1_0,gneE11_0,143.0
1605.0,gneE1_0,gneE11_0,146.0
1605.0,-gneE9_0,gneE3_0,78.0
1605.0,-gneE9_0,gneE3_0,78.0
1605.0,-gneE9_0,gneE3_0,78.0
1606.0,gneE1_0,gneE11_0,138.0
1606.0,gneE1_0,gneE11_0,141.0
1606.0,gneE1_0,gneE11_0,144.0
1606.0,gneE1_0,gneE11_0,147.0
1606.0,gneE1_0,gneE11_0,138.0
1606.0,gneE1_0,gneE11_0,141.0
1606.0,gneE1_0,gneE11_0,144.0
1606.0,gneE1_0,gneE11_0,147.0
1606.0,gneE1_0,gneE11_0,138.0
1606.0,gneE1_0,gneE11_0,141.0
1606.0,gneE1_0,gneE11_0,144.0
1606.0,gneE1_0,gneE11_0,147.0
1606.0,gneE1_0,gneE11_0,138.0
1606.0,gneE1_0,gneE11_0,141.0
1606.0,gneE1_0,gneE11_0,144.0
1606.0,gneE1_0,gneE11_0,147.0
1607.0,gneE1_0,gneE11_0,139.0
1607.0,gneE1_0,gneE11_0,142.0
1607.0,gneE1_0,gneE11_0,145.0
1607.0,gneE1_0,gneE11_0,139.0
1607.0,gneE1_0,gneE11_0,142.0
1607.0,gneE1_0,gneE11_0,145.0
1607.0,gneE1_0,gneE11_0,139.0
1607.0,gneE1_0,gneE11_0,142.0
1607.0,gneE1_0,gneE11_0,145.0
1607.0,gneE1_0,gneE11_0,139.0
1607.0,gneE1_0,gneE11_0,142.0
1607.0,gneE1_0,gneE11_0,145.0
1608.0,gneE1_0,gneE11_0,140.0
1608.0,gneE1_0,gneE11_0,143.0
1608.0,gneE1_0,gneE11_0,146.0
1608.0,gneE1_0,gneE11_0,140.0
1608.0,gneE1_0,gneE11_0,143.0
1608.0,gneE1_0,gneE11_0,146.0
1608.0,gneE1_0,gneE11_0,140.0
1608.0,gneE1_0,gneE11_0,143.0
1608.0,gneE1_0,gneE11_0,146.0
1608.0,gneE1_0,gneE11_0,140.0
1608.0,gneE1_0,gneE11_0,143.0
1608.0,gneE1_0,gneE11_0,146.0
1609.0,gneE1_0,gneE11_0,138.0
1609.0,gneE1_0,gneE11_0,141.0
1609.0,gneE1_0,gneE11_0,144.0
1609.0,gneE1_0,gneE11_0,147.0
1609.0,gneE1_0,gneE11_0,138.0
1609.0,gneE1_0,gneE11_0,141.0
1609.0,gneE1_0,gneE11_0,144.0
1609.0,gneE1_0,gneE11_0,147.0
1609.0,gneE1_0,gneE11_0,138.0
1609.0,gneE1_0,gneE11_0,141.0
1609.0,gneE1_0,gneE11_0,144.0
1609.0,gneE1_0,gneE11_0,147.0
1609.0,gneE1_0,gneE11_0,138.0
1609.0,gneE1_0,gneE11_0,141.0
1609.0,gneE1_0,gneE11_0,144.0
1609.0,gneE1_0,gneE11_0,147.0
1610.0,gneE1_0,gneE11_0,139.0
1610.0,gneE1_0,gneE11_0,142.0
1610.0,gneE1_0,gneE11_0,145.0
1610.0,gneE1_0,gneE11_0,139.0
1610.0,gneE1_0,gneE11_0,142.0
1610.0,gneE1_0,gneE11_0,145.0
1610.0,gneE1_0,gneE11_0,139.0
1610.0,gneE1_0,gneE11_0,142.0
1610.0,gneE1_0,gneE11_0,145.0
1611.0,gneE1_0,gneE11_0,138.0
1611.0,gneE1_0,gneE11_0,140.0
1611.0,gneE1_0,gneE11_0,143.0
1611.0,gneE1_0,gneE11_0,146.0
1611.0,gneE1_0,gneE11_0,138.0
1611.0,gneE1_0,gneE11_0,140.0
1611.0,gneE1_0,gneE11_0,143.0
1611.0,gneE1_0,gneE11_0,146.0
1611.0,gneE1_0,gneE11_0,138.0
1611.0,gneE1_0,gneE11_0,140.0
1611.0,gneE1_0,gneE11_0,143.0
1611.0,gneE1_0,gneE11_0,146.0
1612.0,gneE1_0,gneE11_0,139.0
1612.0,gneE1_0,gneE11_0,141.0
1612.0,gneE1_0,gneE11_0,144.0
1612.0,gneE1_0,gneE11_0,147.0
1612.0,gneE1_0,gneE11_0,139.0
1612.0,gneE1_0,gneE11_0,141.0
1612.0,gneE1_0,gneE11_0,144.0
1612.0,gneE1_0,gneE11_0,147.0
1613.0,gneE1_0,gneE11_0,137.0
1613.0,gneE1_0,gneE11_0,140.0
1613.0,gneE1_0,gneE11_0,142.0
1613.0,gneE1_0,gneE11_0,145.0
1613.0,gneE1_0,gneE11_0,137.0
1613.0,gneE1_0,gneE11_0,140.0
1613.0,gneE1_0,gneE11_0,142.0
1613.0,gneE1_0,gneE11_0,145.0
1613.0,gneE1_0,gneE11_0,137.0
1613.0,gneE1_0,gneE11_0,140.0
1613.0,gneE1_0,gneE11_0,142.0
1613.0,gneE1_0,gneE11_0,145.0
1614.0,gneE1_0,gneE11_0,138.0
1614.0,gneE1_0,gneE11_0,141.0
1614.0,gneE1_0,gneE11_0,143.0
1614.0,gneE1_0,gneE11_0,146.0
1614.0,gneE1_0,gneE11_0,138.0
1614.0,gneE1_0,gneE11_0,141.0
1614.0,gneE1_0,gneE11_0,143.0
1614.0,gneE1_0,gneE11_0,146.0
1614.0,gneE1_0,gneE11_0,138.0
1614.0,gneE1_0,gneE11_0,141.0
1614.0,gneE1_0,gneE11_0,143.0
1614.0,gneE1_0,gneE11_0,146.0
1615.0,gneE1_0,gneE11_0,139.0
1615.0,gneE1_0,gneE11_0,142.0
1615.0,gneE1_0,gneE11_0,144.0
1615.0,gneE1_0,gneE11_0,147.0
1615.0,gneE1_0,gneE11_0,139.0
1615.0,gneE1_0,gneE11_0,142.0
1615.0,gneE1_0,gneE11_0,144.0
1615.0,gneE1_0,gneE11_0,147.0
1616.0,gneE1_0,gneE11_0,140.0
1616.0,gneE1_0,gneE11_0,143.0
1616.0,gneE1_0,gneE11_0,145.0
1616.0,gneE1_0,gneE11_0,140.0
1616.0,gneE1_0,gneE11_0,143.0
1616.0,gneE1_0,gneE11_0,145.0
1617.0,gneE1_0,gneE11_0,138.0
1617.0,gneE1_0,gneE11_0,141.0
1617.0,gneE1_0,gneE11_0,144.0
1617.0,gneE1_0,gneE11_0,146.0
1617.0,gneE1_0,gneE11_0,138.0
1617.0,gneE1_0,gneE11_0,141.0
1617.0,gneE1_0,gneE11_0,144.0
1617.0,gneE1_0,gneE11_0,146.0
1618.0,gneE1_0,gneE11_0,139.0
1618.0,gneE1_0,gneE11_0,142.0
1618.0,gneE1_0,gneE11_0,145.0
1618.0,gneE1_0,gneE11_0,139.0
1618.0,gneE1_0,gneE11_0,142.0
1618.0,gneE1_0,gneE11_0,145.0
1619.0,gneE1_0,gneE11_0,137.0
1619.0,gneE1_0,gneE11_0,140.0
1619.0,gneE1_0,gneE11_0,143.0
1619.0,gneE1_0,gneE11_0,146.0
1619.0,gneE1_0,gneE11_0,137.0
1619.0,gneE1_0,gneE11_0,140.0
1619.0,gneE1_0,gneE11_0,143.0
1619.0,gneE1_0,gneE11_0,146.0
1620.0,gneE1_0,gneE11_0,138.0
1620.0,gneE1_0,gneE11_0,141.0
1620.0,gneE1_0,gneE11_0,144.0
1620.0,gneE1_0,gneE11_0,147.0
1620.0,gneE1_0,gneE11_0,138.0
1620.0,gneE1_0,gneE11_0,141.0
1620.0,gneE1_0,gneE11_0,144.0
1620.0,gneE1_0,gneE11_0,147.0
1620.0,gneE1_0,gneE11_0,138.0
1620.0,gneE1_0,gneE11_0,141.0
1620.0,gneE1_0,gneE11_0,144.0
1620.0,gneE1_0,gneE11_0,147.0
1621.0,gneE1_0,gneE11_0,139.0
1621.0,gneE1_0,gneE11_0,142.0
1621.0,gneE1_0,gneE11_0,145.0
1621.0,gneE1_0,gneE11_0,139.0
1621.0,gneE1_0,gneE11_0,142.0
1621.0,gneE1_0,gneE11_0,145.0
1621.0,gneE1_0,gneE11_0,139.0
1621.0,gneE1_0,gneE11_0,142.0
1621.0,gneE1_0,gneE11_0,145.0
1622.0,gneE1_0,gneE11_0,136.0
1622.0,gneE1_0,gneE11_0,140.0
1622.0,gneE1_0,gneE11_0,143.0
1622.0,gneE1_0,gneE11_0,146.0
1622.0,gneE1_0,gneE11_0,136.0
1622.0,gneE1_0,gneE11_0,140.0
1622.0,gneE1_0,gneE11_0,143.0
1622.0,gneE1_0,gneE11_0,146.0
1623.0,gneE1_0,gneE11_0,137.0
1623.0,gneE1_0,gneE11_0,141.0
1623.0,gneE1_0,gneE11_0,144.0
1623.0,gneE1_0,gneE11_0,147.0
1623.0,gneE1_0,gneE11_0,137.0
1623.0,gneE1_0,gneE11_0,141.0
1623.0,gneE1_0,gneE11_0,144.0
1623.0,gneE1_0,gneE11_0,147.0
1624.0,gneE1_0,gneE11_0,138.0
1624.0,gneE1_0,gneE11_0,142.0
1624.0,gneE1_0,gneE11_0,145.0
1624.0,gneE1_0,gneE11_0,138.0
1624.0,gneE1_0,gneE11_0,142.0
1624.0,gneE1_0,gneE11_0,145.0
1624.0,gneE1_0,gneE11_0,138.0
1624.0,gneE1_0,gneE11_0,142.0
1624.0,gneE1_0,gneE11_0,145.0
1625.0,gneE1_0,gneE11_0,139.0
1625.0,gneE1_0,gneE11_0,143.0
1625.0,gneE1_0,gneE11_0,146.0
1625.0,gneE1_0,gneE11_0,139.0
1625.0,gneE1_0,gneE11_0,143.0
1625.0,gneE1_0,gneE11_0,146.0
1625.0,gneE1_0,gneE11_0,139.0
1625.0,gneE1_0,gneE11_0,143.0
1625.0,gneE1_0,gneE11_0,146.0
1626.0,gneE1_0,gneE11_0,137.0
1626.0,gneE1_0,gneE11_0,140.0
1626.0,gneE1_0,gneE11_0,144.0
1626.0,gneE1_0,gneE11_0,147.0
1626.0,gneE1_0,gneE11_0,137.0
1626.0,gneE1_0,gneE11_0,140.0
1626.0,gneE1_0,gneE11_0,144.0
1626.0,gneE1_0,gneE11_0,147.0
1626.0,gneE1_0,gneE11_0,137.0
1626.0,gneE1_0,gneE11_0,140.0
1626.0,gneE1_0,gneE11_0,144.0
1626.0,gneE1_0,gneE11_0,147.0
1627.0,gneE1_0,gneE11_0,138.0
1627.0,gneE1_0,gneE11_0,141.0
1627.0,gneE1_0,gneE11_0,145.0
1627.0,gneE1_0,gneE11_0,138.0
1627.0,gneE1_0,gneE11_0,141.0
1627.0,gneE1_0,gneE11_0,145.0
1627.0,gneE1_0,gneE11_0,138.0
1627.0,gneE1_0,gneE11_0,141.0
1627.0,gneE1_0,gneE11_0,145.0
1628.0,gneE1_0,gneE11_0,139.0
1628.0,gneE1_0,gneE11_0,142.0
1628.0,gneE1_0,gneE11_0,146.0
1628.0,gneE1_0,gneE11_0,139.0
1628.0,gneE1_0,gneE11_0,142.0
1628.0,gneE1_0,gneE11_0,146.0
1629.0,gneE1_0,gneE11_0,74.0
1629.0,gneE1_0,gneE11_0,140.0
1629.0,gneE1_0,gneE11_0,143.0
1629.0,gneE1_0,gneE11_0,147.0
1629.0,gneE1_0,gneE11_0,74.0
1629.0,gneE1_0,gneE11_0,140.0
1629.0,gneE1_0,gneE11_0,143.0
1629.0,gneE1_0,gneE11_0,147.0
1630.0,gneE1_0,gneE11_0,75.0
1630.0,gneE1_0,gneE11_0,141.0
1630.0,gneE1_0,gneE11_0,144.0
1630.0,gneE1_0,gneE11_0,75.0
1630.0,gneE1_0,gneE11_0,141.0
1630.0,gneE1_0,gneE11_0,144.0
1631.0,gneE1_0,gneE11_0,76.0
1631.0,gneE1_0,gneE11_0,142.0
1631.0,gneE1_0,gneE11_0,145.0
1632.0,gneE1_0,gneE11_0,74.0
1632.0,gneE1_0,gneE11_0,77.0
1632.0,gneE1_0,gneE11_0,143.0
1633.0,gneE1_0,gneE11_0,75.0
1633.0,gneE1_0,gneE11_0,78.0
1633.0,gneE1_0,gneE11_0,144.0
1711.0,-gneE9_0,gneE3_0,75.0
1711.0,-gneE9_0,gneE3_0,83.0
1712.0,gneE1_0,gneE11_0,137.0
1712.0,gneE1_0,gneE11_0,137.0
1712.0,gneE1_0,gneE11_0,137.0
1712.0,gneE1_0,gneE11_0,137.0
1712.0,-gneE9_0,gneE3_0,76.0
1713.0,gneE1_0,gneE11_0,138.0
1713.0,gneE1_0,gneE11_0,138.0
1713.0,gneE1_0,gneE11_0,138.0
1713.0,-gneE9_0,gneE3_0,77.0
1714.0,gneE1_0,gneE11_0,139.0
1714.0,gneE1_0,gneE11_0,139.0
1714.0,gneE1_0,gneE11_0,139.0
1715.0,gneE1_0,gneE11_0,137.0
1715.0,gneE1_0,gneE11_0,140.0
1715.0,gneE1_0,gneE11_0,137.0
1715.0,gneE1_0,gneE11_0,140.0
1715.0,gneE1_0,gneE11_0,137.0
1715.0,gneE1_0,gneE11_0,140.0
1715.0,gneE1_0,gneE11_0,137.0
1715.0,gneE1_0,gneE11_0,140.0
1716.0,gneE1_0,gneE11_0,138.0
1716.0,gneE1_0,gneE11_0,141.0
1716.0,gneE1_0,gneE11_0,138.0
1716.0,gneE1_0,gneE11_0,141.0
1716.0,gneE1_0,gneE11_0,138.0
1716.0,gneE1_0,gneE11_0,141.0
1717.0,gneE1_0,gneE11_0,139.0
1717.0,gneE1_0,gneE11_0,142.0
1717.0,gneE1_0,gneE11_0,139.0
1717.0,gneE1_0,gneE11_0,142.0
1717.0,gneE1_0,gneE11_0,139.0
1717.0,gneE1_0,gneE11_0,142.0
1717.0,gneE1_0,gneE11_0,139.0
1717.0,gneE1_0,gneE11_0,142.0
1718.0,gneE1_0,gneE11_0,138.0
1718.0,gneE1_0,gneE11_0,140.0
1718.0,gneE1_0,gneE11_0,143.0
1718.0,gneE1_0,gneE11_0,138.0
1718.0,gneE1_0,gneE11_0,140.0
1718.0,gneE1_0,gneE11_0,143.0
1718.0,gneE1_0,gneE11_0,138.0
1718.0,gneE1_0,gneE11_0,140.0
1718.0,gneE1_0,gneE11_0,143.0
1718.0,gneE1_0,gneE11_0,138.0
1718.0,gneE1_0,gneE11_0,140.0
1718.0,gneE1_0,gneE11_0,143.0
1719.0,gneE1_0,gneE11_0,139.0
1719.0,gneE1_0,gneE11_0,141.0
1719.0,gneE1_0,gneE11_0,144.0
1719.0,gneE1_0,gneE11_0,139.0
1719.0,gneE1_0,gneE11_0,141.0
1719.0,gneE1_0,gneE11_0,144.0
1719.0,gneE1_0,gneE11_0,139.0
1719.0,gneE1_0,gneE11_0,141.0
1719.0,gneE1_0,gneE11_0,144.0
1720.0,gneE1_0,gneE11_0,140.0
1720.0,gneE1_0,gneE11_0,142.0
1720.0,gneE1_0,gneE11_0,145.0
1720.0,gneE1_0,gneE11_0,140.0
1720.0,gneE1_0,gneE11_0,142.0
1720.0,gneE1_0,gneE11_0,145.0
1720.0,gneE1_0,gneE11_0,140.0
1720.0,gneE1_0,gneE11_0,142.0
1720.0,gneE1_0,gneE11_0,145.0
1720.0,gneE1_0,gneE11_0,140.0
1720.0,gneE1_0,gneE11_0,142.0
1720.0,gneE1_0,gneE11_0,145.0
1721.0,gneE1_0,gneE11_0,137.0
1721.0,gneE1_0,gneE11_0,141.0
1721.0,gneE1_0,gneE11_0,143.0
1721.0,gneE1_0,gneE11_0,146.0
1721.0,gneE1_0,gneE11_0,137.0
1721.0,gneE1_0,gneE11_0,141.0
1721.0,gneE1_0,gneE11_0,143.0
1721.0,gneE1_0,gneE11_0,146.0
1721.0,gneE1_0,gneE11_0,137.0
1721.0,gneE1_0,gneE11_0,141.0
1721.0,gneE1_0,gneE11_0,143.0
1721.0,gneE1_0,gneE11_0,146.0
1721.0,gneE1_0,gneE11_0,137.0
1721.0,gneE1_0,gneE11_0,141.0
1721.0,gneE1_0,gneE11_0,143.0
1721.0,gneE1_0,gneE11_0,146.0
1722.0,gneE1_0,gneE11_0,138.0
1722.0,gneE1_0,gneE11_0,142.0
1722.0,gneE1_0,gneE11_0,144.0
1722.0,gneE1_0,gneE11_0,147.0
1722.0,gneE1_0,gneE11_0,138.0
1722.0,gneE1_0,gneE11_0,142.0
1722.0,gneE1_0,gneE11_0,144.0
1722.0,gneE1_0,gneE11_0,147.0
1722.0,gneE1_0,gneE11_0,138.0
1722.0,gneE1_0,gneE11_0,142.0
1722.0,gneE1_0,gneE11_0,144.0
1722.0,gneE1_0,gneE11_0,147.0
1723.0,gneE1_0,gneE11_0,139.0
1723.0,gneE1_0,gneE11_0,143.0
1723.0,gneE1_0,gneE11_0,145.0
1723.0,gneE1_0,gneE11_0,148.0
1723.0,gneE1_0,gneE11_0,139.0
1723.0,gneE1_0,gneE11_0,143.0
1723.0,gneE1_0,gneE11_0,145.0
1723.0,gneE1_0,gneE11_0,148.0
1723.0,gneE1_0,gneE11_0,139.0
1723.0,gneE1_0,gneE11_0,143.0
1723.0,gneE1_0,gneE11_0,145.0
1723.0,gneE1_0,gneE11_0,148.0
1723.0,gneE1_0,gneE11_0,139.0
1723.0,gneE1_0,gneE11_0,143.0
1723.0,gneE1_0,gneE11_0,145.0
1723.0,gneE1_0,gneE11_0,148.0
1724.0,gneE1_0,gneE11_0,138.0
1724.0,gneE1_0,gneE11_0,140.0
1724.0,gneE1_0,gneE11_0,144.0
1724.0,gneE1_0,gneE11_0,146.0
1724.0,gneE1_0,gneE11_0,138.0
1724.0,gneE1_0,gneE11_0,140.0
1724.0,gneE1_0,gneE11_0,144.0
1724.0,gneE1_0,gneE11_0,146.0
1724.0,gneE1_0,gneE11_0,138.0
1724.0,gneE1_0,gneE11_0,140.0
1724.0,gneE1_0,gneE11_0,144.0
1724.0,gneE1_0,gneE11_0,146.0
1725.0,gneE1_0,gneE11_0,139.0
1725.0,gneE1_0,gneE11_0,141.0
1725.0,gneE1_0,gneE11_0,145.0
1725.0,gneE1_0,gneE11_0,147.0
1725.0,gneE1_0,gneE11_0,139.0
1725.0,gneE1_0,gneE11_0,141.0
1725.0,gneE1_0,gneE11_0,145.0
1725.0,gneE1_0,gneE11_0,147.0
1725.0,gneE1_0,gneE11_0,139.0
1725.0,gneE1_0,gneE11_0,141.0
1725.0,gneE1_0,gneE11_0,145.0
1725.0,gneE1_0,gneE11_0,147.0
1726.0,gneE1_0,gneE11_0,140.0
1726.0,gneE1_0,gneE11_0,142.0
1726.0,gneE1_0,gneE11_0,146.0
1726.0,gneE1_0,gneE11_0,148.0
1726.0,gneE1_0,gneE11_0,140.0
1726.0,gneE1_0,gneE11_0,142.0
1726.0,gneE1_0,gneE11_0,146.0
1726.0,gneE1_0,gneE11_0,148.0
1726.0,gneE1_0,gneE11_0,140.0
1726.0,gneE1_0,gneE11_0,142.0
1726.0,gneE1_0,gneE11_0,146.0
1726.0,gneE1_0,gneE11_0,148.0
1726.0,gneE1_0,gneE11_0,140.0
1726.0,gneE1_0,gneE11_0,142.0
1726.0,gneE1_0,gneE11_0,146.0
1726.0,gneE1_0,gneE11_0,148.0
1727.0,gneE1_0,gneE11_0,138.0
1727.0,gneE1_0,gneE11_0,141.0
1727.0,gneE1_0,gneE11_0,143.0
1727.0,gneE1_0,gneE11_0,147.0
1727.0,gneE1_0,gneE11_0,138.0
1727.0,gneE1_0,gneE11_0,141.0
1727.0,gneE1_0,gneE11_0,143.0
1727.0,gneE1_0,gneE11_0,147.0
1727.0,gneE1_0,gneE11_0,138.0
1727.0,gneE1_0,gneE11_0,141.0
1727.0,gneE1_0,gneE11_0,143.0
1727.0,gneE1_0,gneE11_0,147.0
1728.0,gneE1_0,gneE11_0,139.0
1728.0,gneE1_0,gneE11_0,142.0
1728.0,gneE1_0,gneE11_0,144.0
1728.0,gneE1_0,gneE11_0,148.0
1728.0,gneE1_0,gneE11_0,139.0
1728.0,gneE1_0,gneE11_0,142.0
1728.0,gneE1_0,gneE11_0,144.0
1728.0,gneE1_0,gneE11_0,148.0
1728.0,gneE1_0,gneE11_0,139.0
1728.0,gneE1_0,gneE11_0,142.0
1728.0,gneE1_0,gneE11_0,144.0
1728.0,gneE1_0,gneE11_0,148.0
1729.0,gneE1_0,gneE11_0,140.0
1729.0,gneE1_0,gneE11_0,143.0
1729.0,gneE1_0,gneE11_0,145.0
1729.0,gneE1_0,gneE11_0,149.0
1729.0,gneE1_0,gneE11_0,140.0
1729.0,gneE1_0,gneE11_0,143.0
1729.0,gneE1_0,gneE11_0,145.0
1729.0,gneE1_0,gneE11_0,149.0
1729.0,gneE1_0,gneE11_0,140.0
1729.0,gneE1_0,gneE11_0,143.0
1729.0,gneE1_0,gneE11_0,145.0
1729.0,gneE1_0,gneE11_0,149.0
1730.0,gneE1_0,gneE11_0,138.0
1730.0,gneE1_0,gneE11_0,141.0
1730.0,gneE1_0,gneE11_0,144.0
1730.0,gneE1_0,gneE11_0,146.0
1730.0,gneE1_0,gneE11_0,138.0
1730.0,gneE1_0,gneE11_0,141.0
1730.0,gneE1_0,gneE11_0,144.0
1730.0,gneE1_0,gneE11_0,146.0
1731.0,gneE1_0,gneE11_0,139.0
1731.0,gneE1_0,gneE11_0,142.0
1731.0,gneE1_0,gneE11_0,145.0
1731.0,gneE1_0,gneE11_0,147.0
1731.0,gneE1_0,gneE11_0,139.0
1731.0,gneE1_0,gneE11_0,142.0
1731.0,gneE1_0,gneE11_0,145.0
1731.0,gneE1_0,gneE11_0,147.0
1732.0,gneE1_0,gneE11_0,140.0
1732.0,gneE1_0,gneE11_0,143.0
1732.0,gneE1_0,gneE11_0,146.0
1732.0,gneE1_0,gneE11_0,148.0
1732.0,gneE1_0,gneE11_0,140.0
1732.0,gneE1_0,gneE11_0,143.0
1732.0,gneE1_0,gneE11_0,146.0
1732.0,gneE1_0,gneE11_0,148.0
1732.0,gneE1_0,gneE11_0,140.0
1732.0,gneE1_0,gneE11_0,143.0
1732.0,gneE1_0,gneE11_0,146.0
1732.0,gneE1_0,gneE11_0,148.0
1733.0,gneE1_0,gneE11_0,138.0
1733.0,gneE1_0,gneE11_0,141.0
1733.0,gneE1_0,gneE11_0,144.0
1733.0,gneE1_0,gneE11_0,147.0
1733.0,gneE1_0,gneE11_0,138.0
1733.0,gneE1_0,gneE11_0,141.0
1733.0,gneE1_0,gneE11_0,144.0
1733.0,gneE1_0,gneE11_0,147.0
1733.0,gneE1_0,gneE11_0,138.0
1733.0,gneE1_0,gneE11_0,141.0
1733.0,gneE1_0,gneE11_0,144.0
1733.0,gneE1_0,gneE11_0,147.0
1734.0,gneE1_0,gneE11_0,139.0
1734.0,gneE1_0,gneE11_0,142.0
1734.0,gneE1_0,gneE11_0,145.0
1734.0,gneE1_0,gneE11_0,148.0
1734.0,gneE1_0,gneE11_0,139.0
1734.0,gneE1_0,gneE11_0,142.0
1734.0,gneE1_0,gneE11_0,145.0
1734.0,gneE1_0,gneE11_0,148.0
1735.0,gneE1_0,gneE11_0,140.0
1735.0,gneE1_0,gneE11_0,143.0
1735.0,gneE1_0,gneE11_0,146.0
1735.0,gneE1_0,gneE11_0,149.0
1735.0,gneE1_0,gneE11_0,140.0
1735.0,gneE1_0,gneE11_0,143.0
1735.0,gneE1_0,gneE11_0,146.0
1735.0,gneE1_0,gneE11_0,149.0
1735.0,gneE1_0,gneE11_0,140.0
1735.0,gneE1_0,gneE11_0,143.0
1735.0,gneE1_0,gneE11_0,146.0
1735.0,gneE1_0,gneE11_0,149.0
1736.0,gneE1_0,gneE11_0,137.0
1736.0,gneE1_0,gneE11_0,141.0
1736.0,gneE1_0,gneE11_0,144.0
1736.0,gneE1_0,gneE11_0,147.0
1736.0,gneE1_0,gneE11_0,137.0
1736.0,gneE1_0,gneE11_0,141.0
1736.0,gneE1_0,gneE11_0,144.0
1736.0,gneE1_0,gneE11_0,147.0
1736.0,gneE1_0,gneE11_0,137.0
1736.0,gneE1_0,gneE11_0,141.0
1736.0,gneE1_0,gneE11_0,144.0
1736.0,gneE1_0,gneE11_0,147.0
1737.0,gneE1_0,gneE11_0,138.0
1737.0,gneE1_0,gneE11_0,142.0
1737.0,gneE1_0,gneE11_0,145.0
1737.0,gneE1_0,gneE11_0,148.0
1737.0,gneE1_0,gneE11_0,138.0
1737.0,gneE1_0,gneE11_0,142.0
1737.0,gneE1_0,gneE11_0,145.0
1737.0,gneE1_0,gneE11_0,148.0
1738.0,gneE1_0,gneE11_0,139.0
1738.0,gneE1_0,gneE11_0,143.0
1738.0,gneE1_0,gneE11_0,146.0
1738.0,gneE1_0,gneE11_0,149.0
1738.0,gneE1_0,gneE11_0,139.0
1738.0,gneE1_0,gneE11_0,143.0
1738.0,gneE1_0,gneE11_0,146.0
1738.0,gneE1_0,gneE11_0,149.0
1738.0,gneE1_0,gneE11_0,139.0
1738.0,gneE1_0,gneE11_0,143.0
1738.0,gneE1_0,gneE11_0,146.0
1738.0,gneE1_0,gneE11_0,149.0
1739.0,gneE1_0,gneE11_0,137.0
1739.0,gneE1_0,gneE11_0,140.0
1739.0,gneE1_0,gneE11_0,144.0
1739.0,gneE1_0,gneE11_0,147.0
1739.0,gneE1_0,gneE11_0,137.0
1739.0,gneE1_0,gneE11_0,140.0
1739.0,gneE1_0,gneE11_0,144.0
1739.0,gneE1_0,gneE11_0,147.0
1739.0,gneE1_0,gneE11_0,137.0
1739.0,gneE1_0,gneE11_0,140.0
1739.0,gneE1_0,gneE11_0,144.0
1739.0,gneE1_0,gneE11_0,147.0
1740.0,gneE1_0,gneE11_0,138.0
1740.0,gneE1_0,gneE11_0,141.0
1740.0,gneE1_0,gneE11_0,145.0
1740.0,gneE1_0,gneE11_0,148.0
1740.0,gneE1_0,gneE11_0,138.0
1740.0,gneE1_0,gneE11_0,141.0
1740.0,gneE1_0,gneE11_0,145.0
1740.0,gneE1_0,gneE11_0,148.0
1740.0,gneE1_0,gneE11_0,138.0
1740.0,gneE1_0,gneE11_0,141.0
1740.0,gneE1_0,gneE11_0,145.0
1740.0,gneE1_0,gneE11_0,148.0
1741.0,gneE1_0,gneE11_0,139.0
1741.0,gneE1_0,gneE11_0,142.0
1741.0,gneE1_0,gneE11_0,146.0
1741.0,gneE1_0,gneE11_0,139.0
1741.0,gneE1_0,gneE11_0,142.0
1741.0,gneE1_0,gneE11_0,146.0
1741.0,gneE1_0,gneE11_0,139.0
1741.0,gneE1_0,gneE11_0,142.0
1741.0,gneE1_0,gneE11_0,146.0
1742.0,gneE1_0,gneE11_0,137.0
1742.0,gneE1_0,gneE11_0,140.0
1742.0,gneE1_0,gneE11_0,143.0
1742.0,gneE1_0,gneE11_0,147.0
1742.0,gneE1_0,gneE11_0,137.0
1742.0,gneE1_0,gneE11_0,140.0
1742.0,gneE1_0,gneE11_0,143.0
1742.0,gneE1_0,gneE11_0,147.0
1743.0,gneE1_0,gneE11_0,138.0
1743.0,gneE1_0,gneE11_0,141.0
1743.0,gneE1_0,gneE11_0,144.0
1743.0,gneE1_0,gneE11_0,148.0
1743.0,gneE1_0,gneE11_0,138.0
